koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_steff,koi_slogg,koi_srad,ra,dec,koi_kepmag,koi_disposition
0,0,1,0,12.07760884,140.46287,0.264,2.233,151.0,1.03,708,59.51,5370,4.471,0.845,288.77112,39.66798,14.165999999999999,FALSE POSITIVE
0,0,0,0,18.55581565,132.07105,0.073,5.372000000000001,565.9,20.83,1793,2442.24,5988,2.9819999999999998,8.841000000000001,291.28772000000004,50.909149,13.505999999999998,CANDIDATE
0,0,0,0,13.33094869,133.78632,1.199,1.426,725.6,25.95,815,104.37,5991,4.394,1.0390000000000001,281.26013,42.403290000000005,14.847000000000001,CANDIDATE
0,0,0,1,6.38315744,132.30539,0.028999999999999998,1.7075,1112.6,2.35,787,91.0,5262,4.623,0.7140000000000001,285.57492,49.960892,15.554,FALSE POSITIVE
0,0,0,0,27.52194772,189.824523,0.35,4.047,2312.8,2.47,314,2.28,3780,4.746,0.511,287.85812000000004,42.542629,15.107999999999999,CONFIRMED
0,0,0,0,16.1289679,143.75518,0.968,6.271,389.0,2.94,715,61.87,5392,4.314,1.087,285.27643,39.446911,15.022,CONFIRMED
0,0,0,0,16.2959916,133.90784,0.213,2.116,369.6,1.83,678,49.81,5495,4.442,0.961,294.47832999999997,46.945862,15.243,CONFIRMED
0,0,0,0,4.16056658,132.27418,0.069,2.61,75.8,0.7,985,222.54,5481,4.574,0.815,284.90302,43.953959999999995,13.889000000000001,CONFIRMED
0,0,1,0,2.93101771,131.92959,0.523,2.231,199.1,1.15,1134,390.28,5485,4.5,0.7879999999999999,283.02725,47.249882,15.484000000000002,FALSE POSITIVE
0,0,0,0,39.79220077,175.250558,0.019,4.466,610.4,1.9,458,10.38,5437,4.571000000000001,0.7809999999999999,284.05953999999997,44.518215000000005,9.705,CONFIRMED
0,1,1,1,16.227675599999998,136.62586000000002,0.633,3.699,525.8,2.11,648,41.57,5328,4.447,0.883,297.18564,46.825298,15.388,FALSE POSITIVE
0,0,1,0,1.595630597,136.13782,1.21,1.7930000000000001,259.6,17.94,1346,778.05,5632,4.6160000000000005,0.7290000000000001,299.07828,46.786159999999995,15.112,FALSE POSITIVE
0,0,0,0,20.49041,144.41978999999998,0.011000000000000001,4.369,661.8,2.34,625,36.01,5681,4.524,0.9229999999999999,296.18829,43.936852,15.93,CANDIDATE
0,0,0,0,11.1296971,138.57573,0.5720000000000001,2.9419999999999997,371.0,1.93,843,119.44,6122,4.487,0.9640000000000001,296.60141,44.32526,15.859000000000002,CANDIDATE
0,0,0,0,3.11604194,133.84988,0.195,1.7763,345.2,1.59,1123,375.55,5591,4.559,0.86,295.35446,48.5154,15.79,CONFIRMED
0,0,0,0,12.7372371,136.0162,0.364,3.358,100.8,0.87,697,55.82,5420,4.502,0.868,294.35092000000003,50.081089,13.463,CANDIDATE
0,0,0,0,40.030626700000006,148.85882,0.322,4.815,214.5,2.01,617,34.19,5855,4.227,1.3730000000000002,295.84653,49.936131,13.628,CANDIDATE
0,0,0,0,0.679336747,132.856178,0.209,1.2188,240.7,1.4,1883,2982.78,5440,4.4910000000000005,0.9129999999999999,283.92004,40.740131,14.159,CONFIRMED
0,1,0,0,213.6103207,141.655562,0.977,10.7643,110990.0,46.07,291,1.69,5931,4.553999999999999,0.845,290.75183,49.972301,15.619000000000002,FALSE POSITIVE
0,1,0,0,170.86584919999999,299.660385,0.684,16.9895,29841.0,24.4,387,5.33,5989,4.221,1.324,281.05593999999996,43.92374,14.412,FALSE POSITIVE
0,0,1,0,10.21507506,133.64546,0.1,3.395,258.6,1.5,780,87.48,5406,4.433,0.95,288.10607999999996,38.659061,14.338,FALSE POSITIVE
0,0,0,0,31.0572947,147.56275,0.335,3.4010000000000002,636.6,1.85,480,12.57,5395,4.615,0.7340000000000001,295.62469,42.545898,15.956,CONFIRMED
0,0,0,0,15.162228699999998,144.474,0.9590000000000001,7.332000000000001,479.8,3.12,829,111.74,6325,4.409,1.112,294.33847000000003,50.33654,15.212,CONFIRMED
0,0,1,0,12.2141545,141.3677,1.175,10.262,535.8,18.13,683,51.37,5435,4.578,0.8240000000000001,299.03641,40.583172,15.352,FALSE POSITIVE
0,0,0,0,3.03267135,134.0668,0.23800000000000002,1.774,42.4,0.6,1187,468.31,5640,4.492,0.9209999999999999,283.42911000000004,47.59251,12.623,CANDIDATE
0,0,0,0,5.34182466,136.3186,0.07,3.577,70.5,0.95,1125,379.09,5767,4.287,1.135,288.66077,43.36808,13.455,CONFIRMED
0,0,0,0,2.131945045,133.65547,0.209,1.8061,269.4,1.66,1418,955.16,5845,4.468999999999999,1.013,290.17618,46.698341,15.545,CONFIRMED
0,0,0,0,12.9462567,139.4165,0.109,9.568,168.7,1.13,764,80.34,6058,4.54,0.867,295.46234,40.77697,15.079,CONFIRMED
0,0,0,0,5.77957133,136.53014,0.946,2.5213,396.6,1.5,598,30.22,4102,4.687,0.581,289.74277,50.787040999999995,15.484000000000002,CANDIDATE
0,0,0,0,6.77367892,138.07568,0.228,3.5789999999999997,150.7,1.33,1083,324.84,6392,4.425,1.072,296.00543,44.718509999999995,15.024000000000001,CANDIDATE
1,0,0,0,89.465468,170.8426,0.9309999999999999,9.88,67.9,2.57,549,21.43,5192,3.773,2.46,284.79694,45.099090999999994,12.998,FALSE POSITIVE
0,0,0,0,18.016122699999997,145.24168999999998,0.023,4.016,499.5,2.39,768,82.38,6245,4.406000000000001,1.065,292.86984,46.741859000000005,15.394,CONFIRMED
0,1,1,1,40.8777605,163.43477,1.262,9.745,719.1,29.55,526,18.15,5930,4.489,0.937,292.35745,42.389148999999996,15.59,FALSE POSITIVE
0,0,0,0,6.80243431,132.40355,1.0,3.8169999999999997,249.1,2.6,895,151.72,5836,4.561,0.816,291.37408,40.263371,15.187999999999999,CANDIDATE
0,0,0,0,21.30181863,191.84136,0.086,3.8763,87.3,0.72,564,23.89,5437,4.571000000000001,0.7809999999999999,284.05953999999997,44.518215000000005,9.705,CONFIRMED
0,0,0,0,4.14789051,135.53291000000002,0.878,3.8289999999999997,137.6,1.93,1389,878.32,6150,4.223,1.4169999999999998,297.90578999999997,40.162861,14.725,CONFIRMED
0,0,0,0,19.0054098,144.15573999999998,1.228,1.8430000000000002,542.4,28.47,758,78.19,6347,4.423,1.036,293.66885,46.37925,14.839,CANDIDATE
0,0,1,0,1.96433113,131.65195,0.16,2.381,139.1,1.33,1638,1704.63,6306,4.405,1.121,297.40906,39.490292,15.083,FALSE POSITIVE
0,0,0,0,2.81043228,133.40821,0.35100000000000003,3.8739999999999997,47.4,1.43,1701,1978.53,5415,3.8680000000000003,2.079,295.45367000000005,42.858799,13.388,CANDIDATE
0,0,0,0,0.9685276829999999,131.50954,0.941,1.3672,114.6,1.21,1677,1867.0,5580,4.538,0.8859999999999999,289.88437000000005,45.211498,14.511,CONFIRMED
0,0,0,0,175.603366,202.3721,0.9520000000000001,9.543,506.8,2.87,348,3.46,6225,4.461,1.0090000000000001,287.75229,42.244781,15.054,CANDIDATE
0,1,0,0,3.849371737,157.526686,0.915,2.6319999999999997,1298.6,12.94,2034,4055.29,6244,3.657,2.992,294.35654,38.947379999999995,11.432,CANDIDATE
0,1,0,0,0.366197145,133.55969,0.319,1.2335,275.3,51.34,9983,2335438.28,4448,1.694,31.5,296.9679,40.926769,11.059000000000001,FALSE POSITIVE
0,0,0,0,4.164384505,171.08793500000002,0.59,1.8464,2338.0,2.54,590,28.75,3808,4.754,0.508,298.25812,47.604939,14.752,CONFIRMED
0,0,0,0,2.10433534,133.31611999999998,0.872,1.1168,242.1,0.79,662,45.34,3605,4.837,0.433,285.92888999999997,38.520981,14.488,CONFIRMED
0,1,0,0,1.378649746,169.780113,0.099,1.2232,22462.0,6.51,734,68.34,3440,4.82,0.439,285.18512000000004,49.565369,15.373,FALSE POSITIVE
0,0,1,0,1.112207126,131.8505,0.402,1.35,54.7,0.73,1797,2467.09,6046,4.486000000000001,0.972,291.5321,50.681599,13.823,FALSE POSITIVE
0,0,1,0,1.303576682,133.0758,0.08,1.021,245.5,1.51,1694,1940.45,6045,4.494,0.955,293.62442000000004,38.732479,14.834000000000001,FALSE POSITIVE
0,0,0,0,5.19103699,135.21628,0.11699999999999999,4.2219999999999995,290.1,1.92,1183,462.91,6321,4.417,1.125,293.12737999999996,42.320099,15.437999999999999,CONFIRMED
0,0,1,0,4.79176993,134.03502,0.37200000000000005,4.52,116.6,0.81,883,143.74,5138,4.5360000000000005,0.7559999999999999,290.23987,39.564529,14.287,FALSE POSITIVE
0,0,0,1,0.7597620209999999,131.79506,1.183,4.912,227.0,24.2,2280,6419.35,6386,4.402,1.123,290.53607,40.705849,14.870999999999999,FALSE POSITIVE
0,0,0,0,4.790912471,132.01539,0.9690000000000001,0.5134,360.7,2.25,717,62.51,4359,4.601,0.6759999999999999,288.9039,39.154209,14.452,CANDIDATE
0,0,0,0,6.49441464,132.25189,0.9109999999999999,2.344,357.3,1.75,732,68.05,4769,4.5569999999999995,0.742,284.58578,47.079529,15.602,CONFIRMED
0,0,0,0,2.576571021,172.126911,0.187,1.5997,852.8,1.57,717,62.42,3834,4.708,0.539,292.29458999999997,40.591789,15.264000000000001,CONFIRMED
0,0,0,0,28.475000599999998,154.5706,0.835,4.718,763.8,2.64,489,13.5,4996,4.497,0.831,285.86929,42.728088,15.86,CONFIRMED
0,0,0,0,14.796630599999999,142.74483999999998,0.182,5.6129999999999995,56.1,0.98,874,138.25,6175,4.2989999999999995,1.307,281.83533,44.155918,11.714,CONFIRMED
0,0,0,0,11.25401871,136.8901,0.603,4.7589999999999995,433.4,2.42,888,147.13,5995,4.351,1.1179999999999999,280.25838999999996,43.835758,15.165999999999999,CONFIRMED
0,0,0,0,9.18244299,134.04601,0.257,4.3180000000000005,87.6,1.24,1052,289.74,6194,4.242,1.314,290.99527,45.192211,13.222999999999999,CONFIRMED
1,0,1,1,119.682075,176.0877,1.2590000000000001,31.28,1704.1,30.39,351,3.59,5778,4.531000000000001,0.9109999999999999,291.20081,38.747849,15.902999999999999,FALSE POSITIVE
0,0,0,0,42.9923284,162.50531999999998,0.643,4.726,1120.1,3.32,496,14.33,5593,4.45,0.945,296.13281,48.977402000000005,11.921,CONFIRMED
0,0,0,0,6.88341278,172.66227,0.083,2.0674,487.4,2.63,1080,321.63,6139,4.359,1.193,284.63518999999997,40.71983,10.868,CONFIRMED
0,1,0,0,4.593595496,134.88971,1.147,2.7468,45034.0,44.14,1022,258.12,5717,4.538,0.884,297.46594,48.089329,16.444000000000003,FALSE POSITIVE
0,0,0,0,197.51114840000002,272.3864,0.8140000000000001,11.106,2575.6,9.52,391,5.54,5616,4.004,1.6740000000000002,289.65125,43.824421,13.349,CANDIDATE
0,0,0,0,11.172672300000002,140.00763999999998,0.504,6.106,76.8,1.5,1019,255.06,5616,4.004,1.6740000000000002,289.65125,43.824421,13.349,CONFIRMED
0,0,0,0,2.53573284,133.01581000000002,0.054000000000000006,3.989,68.0,1.36,1671,1842.18,5616,4.004,1.6740000000000002,289.65125,43.824421,13.349,CONFIRMED
0,0,0,0,11.8376933,142.21212,0.557,3.3810000000000002,92.9,1.0,826,110.03,5772,4.351,1.003,287.79819,45.656712,13.987,CONFIRMED
0,0,0,0,18.5525162,135.51322,0.78,4.385,771.5,2.53,612,33.14,5569,4.566,0.8290000000000001,294.57623,38.45697,15.714,CONFIRMED
0,0,0,0,47.365932799999996,175.0355,1.085,7.928999999999999,757.0,11.97,481,12.62,5708,4.482,0.902,289.88446,41.906551,15.817,CANDIDATE
0,0,0,0,4.86634094,353.34131,0.895,1.885,366.7,1.94,881,142.39,4996,4.497,0.831,285.86929,42.728088,15.86,CANDIDATE
0,0,0,0,5.60402307,133.82508,0.8,1.0273,224.9,1.25,774,84.65,4847,4.581,0.737,299.38159,45.592239,13.713,CANDIDATE
0,0,0,0,13.0313583,144.11543999999998,0.813,4.521,573.3,2.88,774,84.94,5514,4.345,1.071,299.16953,43.44109,15.829,CONFIRMED
0,0,0,0,40.99050020000001,132.4136,0.048,7.336,297.3,2.41,627,36.5,5842,4.17,1.41,287.83847000000003,43.153228999999996,15.272,CONFIRMED
0,0,0,0,57.2932309,146.23112,0.021,4.878,773.6,1.95,355,3.76,4806,4.564,0.7290000000000001,285.29193,41.255691999999996,15.699000000000002,CANDIDATE
0,0,0,0,8.00504749,138.71228,0.054000000000000006,3.32,187.5,1.52,1035,271.68,6398,4.4110000000000005,1.101,296.30197000000004,50.672321000000004,14.79,CONFIRMED
0,0,0,0,12.13070414,139.89855,0.083,3.843,211.2,1.61,901,155.85,6398,4.4110000000000005,1.101,296.30197000000004,50.672321000000004,14.79,CONFIRMED
0,0,0,0,29.2254372,143.98764,0.384,5.292999999999999,174.1,1.35,614,33.69,6049,4.461,1.008,292.32419,43.033451,14.162,CANDIDATE
0,1,1,1,40.8792243,163.41583,0.79,7.005,413.6,1.62,437,8.59,5383,4.609,0.72,292.36026,42.398022,14.923,FALSE POSITIVE
0,0,0,0,18.826287699999998,134.70322,0.198,2.344,795.8,2.34,591,28.85,5215,4.481,0.845,285.14264,49.800671,15.279000000000002,CONFIRMED
0,0,0,0,13.9034057,143.52317,0.871,3.408,261.4,1.55,646,41.08,5261,4.523,0.8190000000000001,299.29227000000003,41.153079999999996,14.782,CANDIDATE
0,0,0,0,3.41045981,131.58061999999998,0.971,2.866,136.2,1.06,892,149.88,4983,4.66,0.6509999999999999,286.75278,49.064910999999995,14.139000000000001,CONFIRMED
0,0,0,0,4.76702759,132.69368,0.077,2.013,163.4,1.19,1046,282.97,5629,4.43,0.937,297.46362,48.181412,14.431,CONFIRMED
0,0,0,0,13.62801048,135.45073,0.927,3.5374,912.8,3.28,639,39.48,5052,4.48,0.855,284.6062,41.196381,15.462,CONFIRMED
0,0,0,0,53.358044400000004,138.38498,0.905,6.812,736.1,3.41,474,11.94,5481,4.369,1.036,291.55051000000003,50.825611,15.114,CANDIDATE
0,0,0,0,16.83203175,140.53041000000002,0.5329999999999999,4.031000000000001,326.0,1.86,690,53.44,5518,4.4,1.008,294.00946,42.880772,14.834000000000001,CONFIRMED
0,1,0,0,13.37499553,142.38153,0.045,1.639,458.1,2.01,703,57.85,5263,4.404,0.961,283.1788,41.989922,14.738,FALSE POSITIVE
0,0,1,0,4.35370136,134.09426000000002,0.535,1.913,168.9,1.33,1179,456.83,5992,4.382,0.985,295.26068,40.766391999999996,14.685,FALSE POSITIVE
0,0,0,0,1.385787741,135.49119,0.35,1.6449,85.4,0.55,1008,245.15,4239,4.667,0.6,287.1427,43.616051,14.130999999999998,CANDIDATE
0,0,0,0,12.02295362,136.20687,0.965,1.2667,778.6,3.28,776,85.78,5982,4.535,0.879,285.67377,45.639858000000004,15.645999999999999,CANDIDATE
0,0,0,0,18.59611518,141.26331000000002,0.013999999999999999,2.3052,813.8,1.53,371,4.48,3834,4.708,0.539,292.29458999999997,40.591789,15.264000000000001,CONFIRMED
0,0,0,0,5.77440326,132.96695,0.425,1.768,245.3,0.8,529,18.6,3808,4.754,0.508,298.25812,47.604939,14.752,CONFIRMED
0,0,0,0,11.47685263,139.63194,0.07,2.7560000000000002,240.6,1.58,796,94.94,5550,4.3839999999999995,1.032,289.13467,47.062988,15.050999999999998,CONFIRMED
0,0,0,0,73.711039,202.7848,0.284,10.062000000000001,136.7,1.77,563,23.81,6374,4.1930000000000005,1.5019999999999998,291.45755,37.742934999999996,12.642999999999999,CANDIDATE
0,0,0,0,14.43348326,143.60783,1.185,2.6630000000000003,526.8,16.25,558,22.91,4915,4.627,0.7020000000000001,290.82437000000004,45.355019,15.323,CANDIDATE
0,0,0,0,6.35705314,135.47756,0.023,1.324,272.2,1.59,990,227.07,5982,4.493,0.96,294.18561,38.108669,14.216,CANDIDATE
0,1,1,0,0.759706632,131.7692,0.52,1.0896,39.7,1.38,3834,51080.76,8621,4.101,2.094,284.03292999999996,42.168709,12.437999999999999,FALSE POSITIVE
0,0,0,0,4.37033233,131.92696,0.09300000000000001,2.845,177.8,1.56,1191,475.39,5657,4.282,1.182,287.40533,45.918011,15.133,CONFIRMED
0,1,0,1,1.08070294,131.86686,0.688,3.363,145.6,1.04,1565,1419.52,5482,4.539,0.813,291.28632000000005,49.24308,15.985999999999999,FALSE POSITIVE
0,0,0,1,4.74254518,133.13916,0.051,1.023,305.7,1.77,1118,369.34,6046,4.478,1.0070000000000001,286.50739,41.922131,14.413,FALSE POSITIVE
0,1,1,0,18.13559979,138.31557,1.194,2.019,452.7,24.49,744,72.36,6184,4.448,1.038,287.76083,40.742771000000005,14.99,FALSE POSITIVE
0,0,0,0,3.70429015,132.21478000000002,0.001,3.37,55.7,1.45,1839,2708.57,6732,3.958,1.9269999999999998,282.30121,46.516201,12.402000000000001,CONFIRMED
0,0,0,0,37.333116499999996,162.90453,0.851,7.643,187.8,2.5,657,44.17,5623,4.079,1.588,287.80557000000005,45.340548999999996,13.610999999999999,CONFIRMED
0,0,0,0,17.6997392,140.94958,0.105,2.76,752.7,1.96,523,17.73,4807,4.583,0.742,295.10391,39.268749,15.44,CANDIDATE
0,0,0,0,6.03355539,137.121,0.35,10.049,89.5,3.34,1598,1540.84,4924,3.3560000000000003,3.588,286.71564,48.645278999999995,13.274000000000001,CONFIRMED
0,0,1,1,0.933746783,131.51962,0.006999999999999999,4.255,417.5,1.3,1309,696.63,4643,4.61,0.6629999999999999,292.84448,47.550419,15.647,FALSE POSITIVE
0,0,1,0,6.09740316,133.32402,1.2051,4.635,568.5,45.49,1826,2630.31,8828,4.227,1.828,299.54865,41.241371,13.424000000000001,FALSE POSITIVE
0,0,0,0,0.7544577290000001,134.983522,0.677,0.5891,248.2,2.07,2131,4879.62,5561,4.25,1.193,290.68469,40.255451,14.482000000000001,CANDIDATE
0,0,0,0,2.7612237,131.6081,0.23800000000000002,3.681,66.8,1.84,2017,3906.36,6381,3.897,2.2319999999999998,285.7135,41.605885,13.321,CONFIRMED
0,0,1,0,62.682576899999994,182.22959,1.095,2.327,398.9,39.8,916,166.36,7058,3.648,3.1010000000000004,289.37381,50.934340999999996,13.072000000000001,FALSE POSITIVE
0,1,1,0,50.571580499999996,161.11366,0.07400000000000001,3.7260000000000004,1282.6,2.74,406,6.44,5262,4.59,0.7829999999999999,282.0174,44.38578,15.812000000000001,FALSE POSITIVE
0,0,0,0,16.2707207,145.097,1.187,5.707000000000001,468.0,28.42,827,110.79,6117,4.315,1.244,294.94009,39.232571,14.94,CANDIDATE
0,0,0,0,2.032319072,132.32157,0.133,1.6762,315.5,1.87,1542,1333.35,6156,4.4430000000000005,1.05,289.18667999999997,50.937560999999995,15.298,CONFIRMED
0,1,0,0,4.100870416,168.1460533,0.938,8.15361,123520.0,82.46,1413,939.61,5923,4.118,1.51,287.16486000000003,39.376942,11.26,FALSE POSITIVE
0,0,0,0,4.35407371,132.85695,0.7340000000000001,2.427,277.1,1.63,1043,279.53,5455,4.421,0.909,290.74432,43.26078,15.404000000000002,CONFIRMED
0,0,0,0,13.71218522,135.51875,0.68,2.437,786.7,2.47,676,49.26,5550,4.562,0.831,294.53354,46.618271,15.935,CONFIRMED
0,0,0,0,12.14684625,131.55623,0.687,6.197,70.7,1.75,1097,342.49,5877,3.927,1.963,298.9917,40.142421999999996,11.821,CANDIDATE
0,0,0,0,7.46718958,136.39348,0.486,3.633,75.7,1.04,1035,271.25,6161,4.399,1.169,288.0593,51.35445,12.77,CONFIRMED
0,0,0,0,51.1319346,137.1568,0.8290000000000001,6.019,382.3,2.43,542,20.36,6071,4.353,1.107,285.21985,38.805882000000004,14.423,CONFIRMED
0,0,0,0,9.549277089,175.757183,0.068,1.5832,1826.9,1.57,374,4.62,3547,4.899,0.369,284.92184,45.972401,14.485999999999999,CONFIRMED
0,0,0,0,24.1073172,145.9415,0.693,10.465,104.2,2.74,1065,304.22,6585,3.813,2.517,292.09332,37.613479999999996,12.605,CANDIDATE
0,0,1,0,1.228721184,133.49967,0.20800000000000002,1.041,465.6,1.62,1324,728.99,4897,4.542,0.764,291.85318,45.11092,15.76,FALSE POSITIVE
0,0,0,0,4.69505576,133.93643,0.204,3.0580000000000003,240.0,1.49,1098,343.6,5999,4.494,0.9590000000000001,290.68523999999996,43.859638000000004,15.710999999999999,CONFIRMED
0,1,1,1,0.569115976,132.01945,0.068,2.028,796.9,1.8,1589,1504.24,4788,4.61,0.6559999999999999,290.65125,41.234505,12.093,FALSE POSITIVE
0,0,0,0,7.258450122999999,138.34469099999998,0.05,5.7297,3714.7,5.53,880,141.3,5638,4.513,0.92,290.63651,38.707668,14.747,CONFIRMED
0,0,1,1,6.095984099999999,135.0254,0.657,10.39,112.7,0.99,988,225.07,5826,4.43,0.885,296.1181,50.51659,14.104000000000001,FALSE POSITIVE
0,0,0,0,22.922118100000002,133.66805,0.603,8.2,140.3,1.33,684,51.7,5897,4.357,1.081,291.57898,44.531712,13.578,CONFIRMED
0,0,0,0,7.42697378,133.099,0.337,3.2060000000000004,205.2,1.4,899,154.52,5573,4.434,0.982,297.07037,42.977740999999995,14.985,CONFIRMED
0,1,1,0,5.46091846,131.66849,0.4,1.781,172.0,1.25,1106,353.34,6319,4.465,0.93,295.78381,43.1824,14.332,FALSE POSITIVE
0,0,0,0,3.17323012,133.69978999999998,0.085,1.9094,204.5,0.88,830,112.21,4500,4.632,0.633,284.82802999999996,44.60873,14.993,CONFIRMED
0,0,0,0,5.398752862,173.858666,0.015,3.4303,346.5,2.21,1140,398.33,5790,4.279,1.198,291.03232,49.040271999999995,9.997,CONFIRMED
0,0,1,1,5.26648126,131.6902,0.40299999999999997,1.964,97.8,1.07,1155,420.53,6204,4.394,1.065,293.96689,42.841888,13.648,FALSE POSITIVE
0,0,1,0,2.67596808,133.70492,0.115,2.021,420.6,1.57,998,234.19,4732,4.53,0.795,294.0704,38.181702,15.595999999999998,FALSE POSITIVE
0,0,0,0,7.41683033,137.96389,0.873,7.274,72.6,3.36,1425,973.85,4938,3.45,3.324,290.62183,51.057301,13.007,CONFIRMED
0,0,0,0,0.727331746,132.37007,0.153,0.8323,357.4,0.67,849,122.92,3460,4.92,0.35600000000000004,283.40195,41.516331,15.527000000000001,CANDIDATE
0,0,0,0,1.302017467,131.93696,0.28600000000000003,1.3692,290.5,1.37,1344,772.73,4948,4.508,0.816,295.90921000000003,51.347939000000004,15.350999999999999,CANDIDATE
0,0,0,0,8.63050092,139.57438,0.595,3.1439999999999997,325.8,1.43,739,70.63,5352,4.599,0.764,289.37703999999997,40.00116,15.868,CONFIRMED
0,0,1,0,12.49117388,136.31491,0.747,2.8480000000000003,189.9,1.36,763,80.08,5753,4.461,0.9109999999999999,287.13828,41.77771,14.520999999999999,FALSE POSITIVE
0,0,0,0,3.27645723,131.97924,0.001,2.219,323.0,1.71,1195,482.56,5812,4.504,0.963,284.90573,43.949162,15.934000000000001,CONFIRMED
0,0,0,0,16.0573291,132.39054,0.883,3.5460000000000003,575.0,2.27,645,41.04,5644,4.575,0.8059999999999999,296.75338999999997,49.378109,15.869000000000002,CANDIDATE
0,0,1,0,8.44326557,136.26748,0.42,3.353,359.5,1.97,934,179.79,6081,4.468,1.023,284.28258999999997,46.991638,15.350999999999999,FALSE POSITIVE
0,0,0,0,4.60300256,133.22313,0.07200000000000001,2.6848,302.5,1.32,848,122.02,4821,4.529,0.7879999999999999,294.6647,39.783829,14.902999999999999,CANDIDATE
0,0,1,0,16.932928399999998,132.15407,0.319,1.218,488.3,2.46,793,93.34,6310,4.417,1.095,290.06293,39.922272,14.779000000000002,FALSE POSITIVE
0,0,0,0,1.1690105259999999,131.738567,1.13,1.1717,165.9,91.91,3766,47688.8,5944,3.25,5.847,289.93927,41.502659,13.579,CANDIDATE
0,0,0,0,1.9169408719999999,132.46733999999998,0.405,1.4243,105.1,0.89,1246,571.25,5083,4.468,0.872,294.88965,49.379768,14.1,CONFIRMED
0,0,0,0,5.05661302,134.39648,0.616,3.926,137.9,1.15,1049,286.32,5926,4.506,0.9390000000000001,294.22446,50.075588,14.63,CANDIDATE
0,0,1,1,2.17489806,134.11887,0.76,4.599,74.8,1.08,1496,1187.26,5749,4.323,1.15,297.78647,45.41748,13.655,FALSE POSITIVE
0,0,0,0,28.625350199999996,158.11827,0.021,4.551,652.7,2.38,573,25.54,5774,4.508,0.941,285.80322,44.873428000000004,15.825999999999999,CONFIRMED
0,0,1,0,1.319677953,132.06143,0.62,1.9780000000000002,100.7,1.13,1843,2729.71,6306,4.426,1.0759999999999998,298.34653,40.139790000000005,14.332,FALSE POSITIVE
0,0,0,0,8.94337724,137.30234,0.163,2.469,215.1,1.48,946,188.93,6074,4.375,1.005,296.45575,39.598591,14.169,CANDIDATE
0,0,0,0,0.8271512959999999,132.07927,0.281,1.385,272.4,19.1,5171,168151.39,4452,2.28,11.895,288.18197999999995,46.246181,14.992,CANDIDATE
0,0,0,0,12.28299829,170.39809,0.047,2.7096,2794.7,2.83,431,8.14,3879,4.708,0.537,284.94097999999997,46.56654,15.472999999999999,CONFIRMED
0,0,0,0,6.383159135,170.604622,0.19699999999999998,1.7504,2313.2,2.73,530,18.73,3757,4.681,0.5760000000000001,285.57434,49.962269,15.254000000000001,CANDIDATE
0,0,0,0,115.6863392,246.98666,0.226,4.65,945.9,3.52,401,6.09,5800,4.327,1.149,291.2681,44.48819,15.174000000000001,CONFIRMED
0,0,0,0,3.81371423,132.57465,0.306,1.973,281.0,1.37,1029,264.63,5547,4.571000000000001,0.82,291.39786000000004,45.588558,15.89,CONFIRMED
0,0,0,0,38.0970717,140.00353,0.953,4.3069999999999995,913.3,1.58,242,0.81,3554,4.867,0.39799999999999996,294.36609,49.915058,15.931,CANDIDATE
0,1,1,1,2.637574744,134.212775,0.909,5.4573,5423.5,9.16,1385,868.86,6108,4.466,1.03,293.6701,46.29567,15.106,FALSE POSITIVE
0,0,0,0,38.2292037,166.01191,0.5710000000000001,3.8930000000000002,605.8,1.51,359,3.92,4544,4.656000000000001,0.598,290.83627,47.444939,14.847000000000001,CANDIDATE
0,0,0,0,16.3012727,133.79446000000002,0.88,3.9739999999999998,259.5,1.54,557,22.73,4873,4.558,0.7959999999999999,285.29575,44.55275,14.61,CONFIRMED
0,0,0,0,13.32354078,134.03671,0.225,3.873,116.6,1.32,872,136.61,6113,4.341,1.218,286.62576,37.5373,12.867,CONFIRMED
0,0,0,0,2.6075451590000003,131.83453,0.20600000000000002,1.3916,351.5,2.07,1431,993.79,6147,4.435,1.0959999999999999,287.79385,45.98024,15.618,CONFIRMED
0,0,0,0,3.24417541,132.94013999999999,0.7609999999999999,1.992,371.9,1.84,1047,283.66,5094,4.468999999999999,0.87,291.95999,44.900021,15.77,CONFIRMED
0,0,1,1,6.85567248,136.01953,0.479,2.2680000000000002,197.7,1.27,897,153.07,5734,4.538,0.883,288.88122999999996,44.959209,14.738,FALSE POSITIVE
0,1,1,1,2.28607282,133.55700000000002,0.059000000000000004,7.82,261.8,1.01,942,186.39,4583,4.65,0.654,297.22393999999997,47.025162,15.546,FALSE POSITIVE
0,0,0,0,16.4793229,142.94163,0.263,3.312,479.1,1.53,537,19.62,4908,4.618,0.716,296.72305,49.106659,15.845999999999998,CANDIDATE
0,0,0,0,3.65690909,134.95269,0.217,2.064,107.4,1.32,1368,828.52,6078,4.294,1.271,293.50049,44.932460999999996,14.46,CONFIRMED
0,0,0,0,88.07127690000002,214.51304,0.34700000000000003,6.757999999999999,885.4,2.4,330,2.79,4939,4.506,0.8190000000000001,292.30742999999995,46.62664,15.639000000000001,CANDIDATE
0,0,0,0,8.38395796,134.41408,0.892,5.2,108.5,3.24,1285,645.64,5405,3.741,2.605,292.12521,41.40781,14.667,CONFIRMED
